RXangle,TXangle,RSSI_avg,RSSI_max,Num_of_Samples
94,74,-71.6903,0.0,4005092
95,74,-73.8472,0.0,4005092
96,74,-68.7137,0.0,4004000
97,74,-66.0114,0.0,4005092
98,74,-65.3093,0.0,4004000
99,74,-64.9413,0.0,4005092
100,74,-67.2439,0.0,4005092
0,75,-75.2679,0.0,4005092
1,75,-72.079,0.0,4001088
2,75,-73.6935,0.0,4005456
3,75,-73.9124,0.0,4004364
4,75,-65.8866,0.0,4005456
5,75,-66.1317,0.0,4003272
6,75,-71.0034,0.0,4005092
7,75,-68.0408,0.0,4004000
8,75,-69.8503,0.0,4005092
9,75,-69.38,0.0,4004000
10,75,-63.5449,0.0,4005092
11,75,-65.8148,0.0,4004364
12,75,-71.2721,0.0,4005092
13,75,-73.5279,0.0,4005092
14,75,-73.3883,0.0,4005092
15,75,-73.2422,0.0,4002180
16,75,-69.3489,0.0,4005456
17,75,-74.9371,0.0,4004728
18,75,-74.5885,0.0,4005092
19,75,-74.9055,0.0,4005092
20,75,-72.3504,0.0,4005092
21,75,-67.4021,0.0,4005092
22,75,-66.6239,0.0,4005456
23,75,-65.8627,0.0,4005456
24,75,-62.2241,0.0,4005092
25,75,-63.9754,0.0,4005092
26,75,-66.8251,0.0,4005092
27,75,-65.9243,0.0,4005092
28,75,-71.6779,0.0,4005092
29,75,-70.5426,0.0,4005092
30,75,-67.5591,0.0,4005092
31,75,-72.5449,0.0,4005092
32,75,-73.3931,0.0,4005456
33,75,-74.5472,0.0,4005092
34,75,-74.0054,0.0,4004364
35,75,-74.5913,0.0,4005820
36,75,-73.5326,0.0,4005456
37,75,-73.7147,0.0,4005092
38,75,-71.914,0.0,4005092
39,75,-74.0396,0.0,4005092
40,75,-68.926,0.0,4005456
41,75,-68.9018,0.0,4004728
42,75,-72.0543,0.0,4005092
43,75,-67.4826,0.0,4005456
44,75,-67.3457,0.0,4005092
45,75,-68.7418,0.0,4005092
46,75,-74.5565,0.0,4005092
47,75,-69.8424,0.0,4005456
48,75,-68.3589,0.0,4005092
49,75,-66.968,0.0,4005092
50,75,-66.0504,0.0,4005092
51,75,-67.0031,0.0,4005092
52,75,-72.4269,0.0,4004728
53,75,-70.6843,0.0,4005092
54,75,-70.9974,0.0,4005456
55,75,-74.9422,0.0,4002544
56,75,-74.8051,0.0,4005092
57,75,-74.929,0.0,4005456
58,75,-74.1601,0.0,4006184
59,75,-74.809,0.0,4002180
60,75,-74.8694,0.0,4005092
61,75,-73.9113,0.0,3989076
62,75,-74.6881,0.0,4005092
63,75,-75.4408,0.0,4003636
64,75,-74.7756,0.0,4005092
65,75,-74.7803,0.0,4004728
66,75,-75.151,0.0,4005092
67,75,-75.2811,0.0,4004728
68,75,-74.6508,0.0,4005456
69,75,-74.5903,0.0,4005092
70,75,-74.3649,0.0,4005456
71,75,-73.1686,0.0,4005092
72,75,-74.8542,0.0,4005092
73,75,-74.9023,0.0,4005092
74,75,-75.3681,0.0,4005092
75,75,-72.605,0.0,4005092
76,75,-70.9002,0.0,4001452
77,75,-71.8321,0.0,4004728
78,75,-72.9106,0.0,4005092
79,75,-73.0222,0.0,4005092
80,75,-74.6195,0.0,4005092
81,75,-74.2445,0.0,4005092
82,75,-73.1854,0.0,4005092
83,75,-73.6102,0.0,4005092
84,75,-75.1922,0.0,4005092
85,75,-75.263,0.0,4005456
86,75,-75.1774,0.0,4004364
87,75,-75.5035,0.0,4004000
88,75,-74.8431,0.0,4006184
89,75,-73.4533,0.0,4005092
90,75,-74.375,0.0,4003272
91,75,-73.4555,0.0,4005092
92,75,-73.6038,0.0,4004728
93,75,-74.1215,0.0,4005092
94,75,-70.4972,0.0,4003636
95,75,-68.1772,0.0,4005092
96,75,-70.8173,0.0,4005456
97,75,-71.471,0.0,4005092
98,75,-66.8731,0.0,4005456
99,75,-64.8814,0.0,4005092
100,75,-68.8346,0.0,4002180
0,76,-72.0185,0.0,4005092
1,76,-68.5611,0.0,4003636
2,76,-70.023,0.0,4005456
3,76,-67.2204,0.0,4002180
4,76,-73.0281,0.0,4005092
5,76,-65.9047,0.0,4005820
6,76,-60.8123,0.0,4005092
7,76,-62.2341,0.0,4002544
8,76,-64.4941,0.0,4005092
9,76,-64.1809,0.0,4004000
10,76,-68.7963,0.0,4005092
11,76,-72.826,0.0,4005092
12,76,-70.089,0.0,4005092
13,76,-73.7096,0.0,4003636
14,76,-75.1659,0.0,4005820
15,76,-73.419,0.0,4003272
16,76,-71.8552,0.0,4005092
17,76,-75.0474,0.0,4005092
18,76,-71.6214,0.0,4005092
19,76,-73.1423,0.0,4004728
20,76,-71.3117,0.0,4005456
21,76,-74.6715,0.0,4005820
22,76,-69.0318,0.0,4005456
23,76,-68.1497,0.0,4004728
24,76,-66.6964,0.0,4001452
25,76,-67.7608,0.0,4005456
26,76,-69.5868,0.0,4004364
27,76,-67.0786,0.0,4005456
28,76,-66.2306,0.0,4005092
29,76,-63.5907,0.0,4005092
30,76,-66.2008,0.0,4005092
31,76,-73.949,0.0,4005092
32,76,-73.4007,0.0,4004728
33,76,-71.9342,0.0,4004728
34,76,-73.933,0.0,4005092
35,76,-73.1042,0.0,4005092
36,76,-74.806,0.0,4003636
37,76,-72.6364,0.0,4005092
38,76,-73.0964,0.0,4004728
39,76,-74.2506,0.0,4005092
40,76,-71.5397,0.0,4004364
41,76,-72.5385,0.0,4005092
42,76,-73.8176,0.0,4005092
43,76,-72.1837,0.0,4005092
44,76,-70.2665,0.0,4003636
45,76,-67.7033,0.0,4005456
46,76,-70.3887,0.0,4005092
47,76,-68.3139,0.0,4005092
48,76,-68.8385,0.0,4003636
49,76,-69.7051,0.0,4005456
50,76,-68.4613,0.0,4005092
51,76,-67.9095,0.0,4005820
52,76,-71.0533,0.0,4015648
53,76,-72.4622,0.0,4005092
54,76,-73.7073,0.0,4004728
55,76,-75.2494,0.0,4005092
56,76,-75.2811,0.0,4004728
57,76,-75.3905,0.0,4005092
58,76,-73.9164,0.0,4004000
59,76,-75.2441,0.0,4004728
60,76,-74.6004,0.0,4004000
61,76,-73.289,0.0,4005092
62,76,-74.0321,0.0,4004364
63,76,-74.1327,0.0,4005092
64,76,-74.7961,0.0,4004000
65,76,-75.2718,0.0,4005092
66,76,-75.1733,0.0,4004728
67,76,-75.2258,0.0,4005092
68,76,-74.8557,0.0,4005092
69,76,-74.9633,0.0,4005456
70,76,-75.0647,0.0,4004000
71,76,-73.6704,0.0,4005456
72,76,-74.1252,0.0,4004728
73,76,-75.0753,0.0,4005092
74,76,-74.2928,0.0,4004728
75,76,-72.226,0.0,4005092
76,76,-72.2555,0.0,4003272
77,76,-75.052,0.0,4005092
78,76,-74.5855,0.0,4004728
79,76,-74.7268,0.0,4005456
80,76,-74.9194,0.0,4002908
81,76,-72.0626,0.0,4005820
82,76,-72.0673,0.0,4005456
83,76,-71.4742,0.0,4005092
84,76,-73.9426,0.0,4002544
85,76,-75.0538,0.0,4005092
86,76,-75.2031,0.0,4003636
87,76,-75.4083,0.0,4004728
88,76,-75.186,0.0,4005456
89,76,-74.7785,0.0,4004728
90,76,-72.9558,0.0,4005092
91,76,-72.438,0.0,4005092
92,76,-73.7292,0.0,4002908
93,76,-73.2039,0.0,4005456
94,76,-70.9288,0.0,4004000
95,76,-65.9415,0.0,4004728
96,76,-68.7717,0.0,4004728
97,76,-69.184,0.0,4005820
98,76,-70.1229,0.0,4005456
99,76,-69.7268,0.0,4005092
100,76,-74.1434,0.0,4005456
0,77,-70.9824,0.0,4005456
1,77,-67.4004,0.0,4005092
2,77,-67.7453,0.0,4005092
3,77,-64.5245,0.0,4005092
4,77,-62.5508,0.0,4005456
5,77,-65.5714,0.0,4005456
6,77,-65.9434,0.0,4004728
7,77,-66.158,0.0,4005456
8,77,-71.9044,0.0,4005092
9,77,-74.5044,0.0,4005456
10,77,-70.4972,0.0,4003636
11,77,-69.3176,0.0,4005092
12,77,-74.389,0.0,4005092
13,77,-74.2635,0.0,4005092
14,77,-72.1028,0.0,4003272
15,77,-75.143,0.0,4005092
16,77,-74.0259,0.0,4005092
17,77,-70.6787,0.0,4005092
18,77,-73.0692,0.0,4004364
19,77,-70.6862,0.0,4005092
20,77,-72.4961,0.0,4005456
21,77,-72.3987,0.0,4005092
22,77,-67.8552,0.0,4003272
23,77,-67.544,0.0,4004728
24,77,-69.998,0.0,4005456
25,77,-74.3827,0.0,4005092
26,77,-65.3803,0.0,4002544
27,77,-59.8444,0.0,4005092
28,77,-61.3443,0.0,4005456
29,77,-64.8228,0.0,3985436
30,77,-64.5856,0.0,4003272
31,77,-70.0163,0.0,4005092
32,77,-74.7169,0.0,4005092
33,77,-73.644,0.0,4005092
34,77,-75.0254,0.0,4002544
35,77,-75.2736,0.0,4005092
36,77,-74.9908,0.0,4004728
37,77,-75.2228,0.0,4005092
38,77,-73.831,0.0,4005092
39,77,-74.2001,0.0,4005456
40,77,-75.5142,0.0,4003636
41,77,-75.3889,0.0,4005092
42,77,-74.9747,0.0,4004728
43,77,-74.9586,0.0,4005456
44,77,-75.5154,0.0,4003636
45,77,-75.405,0.0,4005092
46,77,-72.7747,0.0,4005092
47,77,-74.6744,0.0,4005456
48,77,-73.2074,0.0,4026568
49,77,-71.6599,0.0,4005456
50,77,-71.7905,0.0,4001088
51,77,-74.7786,0.0,4005092
52,77,-72.6345,0.0,4005092
53,77,-73.1326,0.0,4005092
54,77,-75.0308,0.0,4005092
55,77,-75.3685,0.0,4005092
56,77,-75.2728,0.0,4005092
57,77,-74.6932,0.0,4005092
58,77,-73.5612,0.0,4004727
59,77,-75.1117,0.0,4005456
60,77,-73.2216,0.0,4006184
61,77,-71.9129,0.0,4005820
62,77,-72.47,0.0,4005092
63,77,-72.6186,0.0,4005456
64,77,-73.942,0.0,4005456
65,77,-75.4943,0.0,4003272
66,77,-75.4696,0.0,4005092
67,77,-74.7392,0.0,4004364
68,77,-74.9567,0.0,4004728
69,77,-74.3293,0.0,4004000
70,77,-73.1954,0.0,4005092
71,77,-73.7711,0.0,4004728
72,77,-74.8675,0.0,4005456
73,77,-73.4378,0.0,4003636
74,77,-73.2437,0.0,4005092
75,77,-74.8376,0.0,4004728
76,77,-74.1457,0.0,4005092
77,77,-73.7138,0.0,4005456
78,77,-75.5082,0.0,4005092
79,77,-73.7678,0.0,4005092
80,77,-72.648,0.0,4004728
81,77,-70.7621,0.0,4002544
82,77,-69.2954,0.0,4005456
83,77,-69.8569,0.0,4003636
84,77,-75.1143,0.0,4005456
85,77,-74.5681,0.0,4004000
86,77,-74.4239,0.0,4005092
87,77,-74.9532,0.0,4005456
88,77,-74.5286,0.0,4005456
89,77,-75.1083,0.0,4001816
90,77,-73.9423,0.0,4005092
91,77,-74.8106,0.0,4005456
92,77,-70.2819,0.0,4004728
93,77,-66.9892,0.0,4003272
94,77,-71.38,0.0,4005092
95,77,-71.834,0.0,4005092
96,77,-68.7199,0.0,4004728
97,77,-68.2024,0.0,4005456
98,77,-68.9603,0.0,4005092
99,77,-69.8164,0.0,10411128
100,77,-73.7533,0.0,4005092
0,78,-66.5231,0.0,4002180
1,78,-65.3355,0.0,4005456
2,78,-71.9933,0.0,4004728
3,78,-66.8767,0.0,4005456
4,78,-70.8158,0.0,4002180
5,78,-64.5815,0.0,4005092
6,78,-63.0526,0.0,4005092
7,78,-63.1966,0.0,4001816
8,78,-68.1354,0.0,4005092
9,78,-68.1008,0.0,4005092
10,78,-61.8432,0.0,4005820
11,78,-61.9451,0.0,4005456
12,78,-69.3585,0.0,4003272
13,78,-75.4355,0.0,4005456
14,78,-74.7246,0.0,4004364
15,78,-75.4509,0.0,4005092
16,78,-74.7155,0.0,4005092
17,78,-74.3678,0.0,4005092
18,78,-73.7581,0.0,4003272
19,78,-75.4527,0.0,4005092
20,78,-70.4312,0.0,4017832
21,78,-72.4041,0.0,4004728
22,78,-72.1185,0.0,4003272
23,78,-73.15,0.0,4004728
24,78,-71.7345,0.0,4005092
25,78,-67.1322,0.0,4005456
26,78,-61.8022,0.0,4002544
27,78,-60.1462,0.0,4005456
28,78,-61.058,0.0,4005820
29,78,-63.1415,0.0,4005092
30,78,-70.3047,0.0,4005092
31,78,-69.1093,0.0,4005092
32,78,-69.866,0.0,4005092
33,78,-71.9439,0.0,4004728
34,78,-73.976,0.0,4005092
35,78,-73.845,0.0,4005092
36,78,-73.6386,0.0,4005456
37,78,-73.016,0.0,4005092
38,78,-71.9132,0.0,4005456
39,78,-73.0428,0.0,4002908
40,78,-74.3328,0.0,4005092
41,78,-74.4747,0.0,4005456
42,78,-75.3591,0.0,4005092
43,78,-75.2769,0.0,4004000
44,78,-74.7675,0.0,4005092
45,78,-68.2788,0.0,4005092
46,78,-73.4386,0.0,4005820
47,78,-70.9803,0.0,4002180
48,78,-69.3535,0.0,4005456
49,78,-70.9423,0.0,4004364
50,78,-69.9178,0.0,4005092
51,78,-71.9604,0.0,4005456
52,78,-68.9432,0.0,4005092
53,78,-70.3977,0.0,4005456
54,78,-74.101,0.0,4005456
55,78,-74.3446,0.0,4005092
56,78,-74.3637,0.0,4005092
57,78,-74.6264,0.0,4005820
58,78,-74.6553,0.0,4005092
59,78,-74.7196,0.0,4005820
60,78,-74.3771,0.0,4005092
61,78,-73.5603,0.0,4005456
62,78,-72.799,0.0,4005092
63,78,-74.5504,0.0,4002544
64,78,-74.8851,0.0,4005456
65,78,-74.5032,0.0,4005092
66,78,-75.0592,0.0,4005456
67,78,-75.1761,0.0,4005456
68,78,-74.1823,0.0,4004000
69,78,-75.0708,0.0,4005092
70,78,-75.1353,0.0,4005820
71,78,-73.8734,0.0,4005092
72,78,-74.5195,0.0,4004728
73,78,-73.1668,0.0,4005092
74,78,-73.1468,0.0,4001816
75,78,-72.3486,0.0,4005092
76,78,-70.9342,0.0,4005456
77,78,-73.1015,0.0,4005092
78,78,-74.602,0.0,4004728
79,78,-75.5389,0.0,4005456
80,78,-74.8782,0.0,4001088
81,78,-71.4787,0.0,4005456
82,78,-69.7908,0.0,4005092
83,78,-70.4763,0.0,4005456
84,78,-74.0188,0.0,4005092
85,78,-74.6794,0.0,4003636
86,78,-75.1858,0.0,4004364
87,78,-74.3537,0.0,4005456
88,78,-73.2055,0.0,4005092
89,78,-74.9076,0.0,4005820
90,78,-72.8799,0.0,4002180
91,78,-73.5953,0.0,4005092
92,78,-72.3306,0.0,4005092
93,78,-70.6652,0.0,4005456
94,78,-70.879,0.0,4002908
95,78,-67.7374,0.0,4005092
96,78,-70.0139,0.0,4003272
97,78,-71.2265,0.0,4005820
98,78,-74.1434,0.0,4003636
99,78,-74.4884,0.0,4005092
100,78,-73.2203,0.0,4005456
0,79,-62.6906,0.0,4005092
1,79,-61.48,0.0,4005456
2,79,-69.0885,0.0,4005092
3,79,-57.9063,0.0,4005092
4,79,-58.2378,0.0,4005820
5,79,-72.3415,0.0,4005092
6,79,-60.5741,0.0,4005092
7,79,-60.6809,0.0,4006184
8,79,-72.2592,0.0,4005456
9,79,-73.1047,0.0,4005092
10,79,-67.0747,0.0,4005456
11,79,-66.9283,0.0,4005456
12,79,-68.6622,0.0,4005092
13,79,-74.5209,0.0,4005092
14,79,-69.7815,0.0,4005456
15,79,-68.8792,0.0,4005092
16,79,-70.2015,0.0,4005092
17,79,-72.1386,0.0,4005092
18,79,-73.4687,0.0,4005092
19,79,-72.422,0.0,4005092
20,79,-71.7134,0.0,4005092
21,79,-74.8287,0.0,4005092
22,79,-75.218,0.0,4005092
23,79,-71.695,0.0,4005092
24,79,-66.3982,0.0,4005456
25,79,-65.1549,0.0,4005092
26,79,-66.0877,0.0,4005092
27,79,-61.27,0.0,4005092
28,79,-60.9791,0.0,4004728
29,79,-62.8001,0.0,4005456
30,79,-64.0978,0.0,4004728
31,79,-66.6968,0.0,4005092
32,79,-67.3233,0.0,4005092
33,79,-66.6937,0.0,4005092
34,79,-69.5321,0.0,4005092
35,79,-74.7846,0.0,4004728
36,79,-74.2059,0.0,4003272
37,79,-71.8062,0.0,4005456
38,79,-69.7453,0.0,4005092
39,79,-71.8908,0.0,4005092
40,79,-73.3634,0.0,4005092
41,79,-71.3668,0.0,4005456
42,79,-71.6375,0.0,4002908
43,79,-75.2807,0.0,4005092
44,79,-75.3191,0.0,4004000
45,79,-73.2131,0.0,4005092
46,79,-72.2213,0.0,4004728
47,79,-72.4129,0.0,4005456
48,79,-73.3182,0.0,4003272
49,79,-75.1228,0.0,4005456
50,79,-74.3367,0.0,4003636
51,79,-73.7603,0.0,4005456
52,79,-71.558,0.0,4005092
53,79,-73.1988,0.0,4005092
54,79,-75.3855,0.0,4002544
55,79,-75.1711,0.0,4005456
56,79,-73.3645,0.0,4003636
57,79,-74.8004,0.0,4005092
58,79,-75.0559,0.0,4005456
59,79,-75.2967,0.0,4005092
60,79,-74.7043,0.0,4003636
61,79,-73.9718,0.0,4005456
62,79,-74.1985,0.0,4005456
63,79,-75.54,0.0,4005092
64,79,-74.1587,0.0,4004728
65,79,-72.9684,0.0,4005092
66,79,-73.7901,0.0,4004728
67,79,-74.4985,0.0,4005092
68,79,-75.2915,0.0,4001452
69,79,-73.7969,0.0,4005092
70,79,-73.7435,0.0,4004364
71,79,-74.5665,0.0,4005092
72,79,-73.4517,0.0,4005092
73,79,-70.4519,0.0,4005456
74,79,-73.5935,0.0,4005092
75,79,-71.5069,0.0,4005092
76,79,-70.8419,0.0,4004728
77,79,-71.5191,0.0,4005456
78,79,-72.298,0.0,4005456
79,79,-73.8903,0.0,4005092
80,79,-74.1121,0.0,4005092
81,79,-73.7708,0.0,4005456
82,79,-71.0733,0.0,4010550
83,79,-71.3624,0.0,4005092
84,79,-73.0209,0.0,4004728
85,79,-73.9438,0.0,4004364
86,79,-75.3469,0.0,4005456
87,79,-73.9141,0.0,4005456
88,79,-73.6809,0.0,4005092
89,79,-74.7212,0.0,4002908
90,79,-71.3168,0.0,4005092
91,79,-71.679,0.0,4004000
92,79,-74.5201,0.0,4004728
93,79,-74.6135,0.0,4005092
94,79,-69.0453,0.0,4005092
95,79,-68.1262,0.0,4002544
96,79,-70.8802,0.0,4005092
97,79,-70.0242,0.0,4005456
98,79,-74.4135,0.0,4005456
99,79,-74.0119,0.0,4006548
100,79,-75.478,0.0,4004728
0,80,-57.5936,0.0,4005456
1,80,-65.552,0.0,4001452
2,80,-64.3322,0.0,4005456
3,80,-58.1196,0.0,4004000
4,80,-55.301,0.0,4007276
5,80,-59.6856,0.0,4002544
6,80,-58.0859,0.0,4005456
7,80,-58.5861,0.0,4003636
8,80,-65.6655,0.0,4005456
9,80,-63.9407,0.0,4004364
10,80,-64.6712,0.0,4005092
11,80,-65.2908,0.0,4006184
12,80,-64.4205,0.0,4005092
13,80,-66.0369,0.0,4002908
14,80,-67.9364,0.0,4005456
15,80,-68.1861,0.0,4005092
16,80,-69.7162,0.0,4004728
17,80,-73.7167,0.0,4003636
18,80,-75.4071,0.0,4005456
19,80,-73.1081,0.0,4003272
20,80,-73.6112,0.0,4005092
21,80,-73.0367,0.0,4003636
22,80,-70.6581,0.0,4005092
23,80,-72.4086,0.0,4005092
24,80,-70.7509,0.0,4005456
25,80,-69.5585,0.0,4002908
26,80,-68.0383,0.0,4005820
27,80,-65.1945,0.0,4003272
28,80,-66.8633,0.0,4005456
29,80,-61.8136,0.0,4005456
30,80,-58.9789,0.0,4005092
31,80,-60.1273,0.0,4005456
32,80,-65.4763,0.0,4005456
33,80,-71.6431,0.0,4001816
34,80,-71.7611,0.0,4005092
35,80,-74.7788,0.0,4004728
36,80,-75.0584,0.0,4005092
37,80,-73.6047,0.0,4005092
38,80,-73.084,0.0,4005092
39,80,-75.3452,0.0,4002908
40,80,-74.5429,0.0,4005092
41,80,-73.8961,0.0,4005092
42,80,-71.204,0.0,4005820
43,80,-72.7721,0.0,4003272
44,80,-75.3621,0.0,4005456
45,80,-75.4381,0.0,4004364
46,80,-75.4688,0.0,4005456
47,80,-73.7388,0.0,4005092
48,80,-73.4813,0.0,4005092
49,80,-74.8772,0.0,4001816
50,80,-73.4655,0.0,4005092
51,80,-74.8917,0.0,4005092
52,80,-73.3763,0.0,4005092
53,80,-75.1324,0.0,4003272
54,80,-74.0382,0.0,4004728
55,80,-73.8554,0.0,4004000
56,80,-74.3366,0.0,4005456
57,80,-75.4641,0.0,4005092
58,80,-74.7896,0.0,4005092
59,80,-75.0557,0.0,4003272
60,80,-75.4365,0.0,4005092
61,80,-74.0556,0.0,4005456
62,80,-74.559,0.0,4005092
63,80,-75.0348,0.0,4005092
64,80,-74.0358,0.0,4005092
65,80,-73.8932,0.0,3994536
66,80,-74.0739,0.0,4005092
67,80,-75.0167,0.0,4002180
68,80,-74.2769,0.0,4005092
69,80,-74.1881,0.0,4005456
70,80,-74.8264,0.0,4005092
71,80,-75.4762,0.0,4002544
72,80,-72.4804,0.0,4005456
73,80,-70.2015,0.0,4005092
74,80,-71.6988,0.0,4004728
75,80,-69.3962,0.0,4003636
76,80,-72.3797,0.0,4005456
77,80,-74.6886,0.0,4003272
78,80,-75.5326,0.0,4005092
79,80,-75.3847,0.0,4004000
80,80,-74.4133,0.0,4005092
81,80,-73.0455,0.0,4005092
82,80,-71.8144,0.0,4005092
83,80,-72.7472,0.0,4003272
84,80,-73.1261,0.0,4005092
85,80,-73.0975,0.0,4004000
86,80,-74.5189,0.0,4005456
87,80,-74.9528,0.0,4005456
88,80,-75.094,0.0,4005092
89,80,-72.0681,0.0,4004728
90,80,-71.629,0.0,4004728
91,80,-71.6418,0.0,4005092
92,80,-73.1583,0.0,4005092
93,80,-70.4933,0.0,4005092
94,80,-71.9609,0.0,4005456
95,80,-73.5671,0.0,4005092
96,80,-73.3433,0.0,4005092
97,80,-72.7468,0.0,4005456
98,80,-74.0098,0.0,4005092
99,80,-69.9936,0.0,4005092
100,80,-74.2281,0.0,4003636
0,81,-54.6614,0.0,4005456
1,81,-57.6532,0.0,4005092
2,81,-58.5138,0.0,4005092
3,81,-51.9623,0.0,4005092
4,81,-51.8513,0.0,4005456
5,81,-59.2029,0.0,4005820
6,81,-53.4851,0.0,4005456
7,81,-51.664,0.0,4004000
8,81,-63.8105,0.0,4005092
9,81,-58.2708,0.0,4005820
10,81,-62.0361,0.0,4005092
11,81,-69.3751,0.0,4002544
12,81,-67.6071,0.0,4006184
13,81,-63.9522,0.0,4005092
14,81,-74.3714,0.0,4005092
15,81,-69.6134,0.0,4004000
16,81,-67.3523,0.0,4005092
17,81,-68.2184,0.0,4005092
18,81,-70.4009,0.0,4005092
19,81,-74.9334,0.0,4005092
20,81,-74.9645,0.0,4005092
21,81,-74.309,0.0,4002180
22,81,-73.6012,0.0,4005092
23,81,-73.9346,0.0,4004000
24,81,-70.8147,0.0,4004728
25,81,-69.1541,0.0,4004364
26,81,-68.2698,0.0,4005456
27,81,-64.9534,0.0,4003636
28,81,-61.5244,0.0,4005092
29,81,-59.875,0.0,4005820
30,81,-63.5004,0.0,4005092
31,81,-70.4282,0.0,4002544
32,81,-72.6215,0.0,4005092
33,81,-70.6253,0.0,4004364
34,81,-71.9306,0.0,4005456
35,81,-70.9064,0.0,4004728
36,81,-74.9351,0.0,4005092
37,81,-72.5812,0.0,4003272
38,81,-70.9675,0.0,4005092
39,81,-75.3663,0.0,4004364
40,81,-74.2594,0.0,4005092
41,81,-72.1171,0.0,4000271
42,81,-73.3922,0.0,4005820
43,81,-75.3056,0.0,4005092
44,81,-74.767,0.0,4005092
45,81,-71.8346,0.0,4005092
46,81,-72.1652,0.0,4004728
47,81,-73.8413,0.0,4005456
48,81,-75.2736,0.0,4005092
49,81,-73.0491,0.0,4001452
50,81,-73.5207,0.0,4004728
51,81,-73.8947,0.0,4005092
52,81,-75.1396,0.0,4004728
53,81,-75.1997,0.0,4005456
54,81,-74.5031,0.0,4005092
55,81,-73.5083,0.0,4002544
56,81,-74.7373,0.0,4005092
57,81,-75.4435,0.0,4005092
58,81,-75.2945,0.0,4005092
59,81,-75.4634,0.0,4002544
60,81,-75.4711,0.0,4005092
61,81,-75.3304,0.0,4004364
62,81,-74.9945,0.0,4005092
63,81,-75.3031,0.0,4003636
64,81,-74.4877,0.0,4004364
65,81,-75.2119,0.0,4005092
66,81,-75.3203,0.0,4005456
67,81,-74.9,0.0,4005092
68,81,-75.4643,0.0,4005820
69,81,-75.1997,0.0,4005456
70,81,-73.9972,0.0,4005092
71,81,-73.4051,0.0,4005092
72,81,-73.3528,0.0,4005456
73,81,-72.3318,0.0,4005092
74,81,-72.2436,0.0,4005092
75,81,-68.6478,0.0,4005456
76,81,-69.0776,0.0,4005092
77,81,-73.2374,0.0,4005456
78,81,-74.4676,0.0,4004728
79,81,-74.1495,0.0,4004728
80,81,-74.7893,0.0,4003636
81,81,-74.0351,0.0,4005456
82,81,-75.0861,0.0,4004000
83,81,-75.2303,0.0,4005092
84,81,-75.4128,0.0,4004364
85,81,-75.3662,0.0,4005092
86,81,-74.788,0.0,4004000
87,81,-73.9417,0.0,4005092
88,81,-74.3284,0.0,4005456
89,81,-74.2158,0.0,4005092
90,81,-70.1735,0.0,4005092
91,81,-68.7156,0.0,4005092
92,81,-65.8518,0.0,4005092
93,81,-64.1003,0.0,4005456
94,81,-62.7202,0.0,4002180
95,81,-64.397,0.0,4005456
96,81,-71.9666,0.0,4005092
97,81,-71.8691,0.0,4005092
98,81,-70.9246,0.0,4004728
99,81,-73.9939,0.0,4004364
100,81,-74.7353,0.0,4005092
0,82,-49.9046,0.0,4008368
1,82,-51.2934,0.0,4005092
2,82,-54.7392,0.0,4004728
3,82,-48.2214,0.0,4005456
4,82,-47.1736,0.0,4007640
5,82,-51.718,0.0,4013828
6,82,-56.6942,0.0,4005820
7,82,-51.5181,0.0,4005456
8,82,-64.4987,0.0,4005092
9,82,-58.8991,0.0,4005092
10,82,-59.5016,0.0,4005092
11,82,-75.3989,0.0,4003636
12,82,-69.5853,0.0,4004728
13,82,-64.3858,0.0,4004364
14,82,-69.075,0.0,4005092
15,82,-67.187,0.0,4004000
16,82,-66.0767,0.0,4005456
17,82,-68.0759,0.0,4004728
18,82,-68.4868,0.0,4005456
19,82,-74.6806,0.0,4002544
20,82,-75.1943,0.0,4005820
21,82,-74.5207,0.0,4004000
22,82,-74.2986,0.0,4004728
23,82,-73.0487,0.0,4004364
24,82,-72.9665,0.0,4005092
25,82,-68.6052,0.0,4004000
26,82,-66.1947,0.0,4005456
27,82,-63.0342,0.0,4003272
28,82,-64.4415,0.0,4005092
29,82,-70.2394,0.0,4005092
30,82,-61.4539,0.0,4005092
31,82,-62.9941,0.0,4003636
32,82,-63.1476,0.0,4005820
33,82,-60.2276,0.0,4003272
34,82,-59.334,0.0,4005820
35,82,-64.085,0.0,4003636
36,82,-63.7553,0.0,4003636
37,82,-66.0385,0.0,4004728
38,82,-68.8124,0.0,4004728
39,82,-70.8358,0.0,4005092
40,82,-73.5385,0.0,4003272
41,82,-71.1678,0.0,4005092
42,82,-72.2577,0.0,4005092
43,82,-72.2123,0.0,4005092
44,82,-74.9752,0.0,4003636
45,82,-72.153,0.0,4005456
46,82,-70.3816,0.0,4003636
47,82,-74.0417,0.0,4005092
48,82,-75.0562,0.0,4004364
49,82,-74.1538,0.0,4005456
50,82,-72.1747,0.0,4004000
51,82,-73.0573,0.0,4005092
52,82,-75.1417,0.0,4004728
53,82,-75.3702,0.0,4005092
54,82,-74.9433,0.0,4005092
55,82,-74.9693,0.0,4005456
56,82,-74.4536,0.0,4001816
57,82,-74.2389,0.0,4005092
58,82,-75.1945,0.0,4005820
59,82,-74.7156,0.0,4005092
60,82,-74.8463,0.0,4003636
61,82,-75.4331,0.0,4005092
62,82,-74.9779,0.0,4003272
63,82,-75.3584,0.0,4004728
64,82,-74.2272,0.0,4005820
65,82,-75.1929,0.0,4005092
